t,ear,ear_ratio,blink_blend,state,score,level,perclos,yawns,yaw_dev,pitch_dev,distracted,microsleep,blink_rate,ground_truth
25.085,0.0711,0.2334,0.6788,OLHOS FECHADOS,17.99,0,0.1818,0,-2.3,-0.3,0,0,2.0,0
25.196,0.0677,0.2222,0.6779,OLHOS FECHADOS,22.98,0,0.1855,0,-2.3,-0.4,0,0,2.0,0
25.292,0.0645,0.2116,0.6816,OLHOS FECHADOS,27.3,0,0.1892,0,-2.5,-0.9,0,0,2.0,0
25.387,0.0652,0.2139,0.6875,OLHOS FECHADOS,31.59,1,0.1928,0,-2.6,-0.8,0,0,2.0,0
25.484,0.0641,0.2103,0.6937,OLHOS FECHADOS,35.96,1,0.1964,0,-2.5,-0.4,0,0,2.0,0
25.597,0.0661,0.2169,0.6853,OLHOS FECHADOS,41.02,1,0.2,0,-2.4,-0.6,0,0,2.0,0
25.693,0.0639,0.2098,0.6918,OLHOS FECHADOS,45.34,1,0.2035,0,-2.7,-0.9,0,0,2.0,0
25.789,0.0661,0.2169,0.685,OLHOS FECHADOS,49.69,1,0.207,0,-2.6,-0.5,0,0,2.0,0
25.884,0.0639,0.2097,0.7018,OLHOS FECHADOS,53.94,1,0.2105,0,-2.2,-0.3,0,0,2.0,0
25.997,0.0625,0.2052,0.6999,OLHOS FECHADOS,59.02,1,0.214,0,-2.2,-0.3,0,0,2.0,0
26.092,0.0597,0.1959,0.7016,OLHOS FECHADOS,63.3,2,0.2174,0,-2.2,-0.2,0,0,2.0,0
26.186,0.0635,0.2083,0.7026,OLHOS FECHADOS,67.56,2,0.2208,0,-2.2,-0.2,0,0,2.0,0
26.286,0.0612,0.2009,0.7056,OLHOS FECHADOS,72.04,2,0.2241,0,-2.3,-0.2,0,0,2.0,0
26.398,0.0589,0.1934,0.7033,OLHOS FECHADOS,77.06,2,0.2275,0,-2.4,-0.1,0,0,2.0,0
26.508,0.0555,0.1821,0.7115,OLHOS FECHADOS,82.02,2,0.2308,0,-2.2,-0.2,0,0,2.0,0
26.602,0.0559,0.1834,0.7074,OLHOS FECHADOS,86.27,3,0.234,0,-2.1,-0.2,0,0,2.0,0
26.695,0.0543,0.1781,0.7075,OLHOS FECHADOS,90.43,3,0.2373,0,-2.3,-0.4,0,0,2.0,0
26.797,0.0544,0.1785,0.6994,OLHOS FECHADOS,95.03,3,0.2405,0,-2.1,0.1,0,1,2.0,0
26.892,0.0539,0.177,0.7082,OLHOS FECHADOS,99.32,3,0.2437,0,-2.1,-0.2,0,1,2.0,0
27.003,0.0566,0.1857,0.7094,OLHOS FECHADOS,100.0,3,0.2469,0,-2.0,-0.1,0,1,2.0,0
27.099,0.0575,0.1887,0.7066,OLHOS FECHADOS,100.0,3,0.25,0,-2.0,0.1,0,1,2.0,0
27.198,0.0562,0.1846,0.7066,OLHOS FECHADOS,100.0,3,0.2531,0,-2.1,-0.1,0,1,2.0,0
27.309,0.0559,0.1833,0.7031,OLHOS FECHADOS,100.0,3,0.2562,0,-2.1,-0.1,0,1,2.0,0
27.387,0.0555,0.1821,0.7069,OLHOS FECHADOS,100.0,3,0.2593,0,-2.1,-0.4,0,1,2.0,0
27.484,0.0553,0.1814,0.6974,OLHOS FECHADOS,100.0,3,0.2623,0,-2.0,-0.1,0,1,2.0,0
27.607,0.0546,0.1792,0.6979,OLHOS FECHADOS,100.0,3,0.2653,0,-2.1,-0.3,0,1,2.0,0
27.696,0.0564,0.1853,0.6897,OLHOS FECHADOS,100.0,3,0.2683,0,-2.4,-0.2,0,1,2.0,0
27.789,0.0567,0.1862,0.6879,OLHOS FECHADOS,100.0,3,0.2713,0,-2.4,-0.3,0,1,2.0,0
27.894,0.0585,0.1919,0.6922,OLHOS FECHADOS,100.0,3,0.2742,0,-2.4,-0.3,0,1,2.0,0
28.0,0.0567,0.1861,0.6984,OLHOS FECHADOS,100.0,3,0.2771,0,-2.4,-0.3,0,1,2.0,0
28.093,0.0563,0.1849,0.6982,OLHOS FECHADOS,100.0,3,0.28,0,-2.4,-0.3,0,1,2.0,0
28.186,0.0576,0.189,0.6952,OLHOS FECHADOS,100.0,3,0.2829,0,-2.4,-0.5,0,1,2.0,0
28.284,0.0602,0.1977,0.6818,OLHOS FECHADOS,100.0,3,0.2857,0,-2.6,-0.4,0,1,2.0,0
28.394,0.0582,0.1911,0.6854,OLHOS FECHADOS,100.0,3,0.2885,0,-2.4,-0.5,0,1,2.0,0
28.491,0.0574,0.1884,0.682,OLHOS FECHADOS,100.0,3,0.2913,0,-2.5,-0.6,0,1,2.0,0
28.587,0.0575,0.1886,0.6905,OLHOS FECHADOS,100.0,3,0.2941,0,-2.5,-0.6,0,1,2.0,0
28.683,0.0554,0.1819,0.6954,OLHOS FECHADOS,100.0,3,0.2969,0,-2.5,-0.8,0,1,2.0,0
28.796,0.0557,0.1829,0.6891,OLHOS FECHADOS,100.0,3,0.2996,0,-2.6,-0.9,0,1,2.0,0
28.898,0.0554,0.1817,0.6927,OLHOS FECHADOS,100.0,3,0.3023,0,-2.7,-0.9,0,1,2.0,0
28.995,0.0578,0.1898,0.6856,OLHOS FECHADOS,100.0,3,0.305,0,-2.7,-0.6,0,1,2.0,0
29.083,0.0579,0.1901,0.6868,OLHOS FECHADOS,100.0,3,0.3077,0,-2.7,-0.7,0,1,2.0,0
29.206,0.0589,0.1935,0.69,OLHOS FECHADOS,100.0,3,0.3103,0,-2.7,-0.8,0,1,2.0,0
29.291,0.0577,0.1894,0.6865,OLHOS FECHADOS,100.0,3,0.313,0,-2.7,-0.9,0,1,2.0,0
29.398,0.0574,0.1885,0.6813,OLHOS FECHADOS,100.0,3,0.3156,0,-2.5,-0.6,0,1,2.0,0
29.492,0.0588,0.193,0.6869,OLHOS FECHADOS,100.0,3,0.3182,0,-2.7,-0.8,0,1,2.0,0
29.606,0.0585,0.1922,0.6958,OLHOS FECHADOS,100.0,3,0.3208,0,-2.6,-0.6,0,1,2.0,0
29.693,0.059,0.1937,0.6947,OLHOS FECHADOS,100.0,3,0.3233,0,-2.5,-0.6,0,1,2.0,0
29.788,0.0556,0.1825,0.7017,OLHOS FECHADOS,100.0,3,0.3258,0,-2.5,-0.7,0,1,2.0,0
29.883,0.0568,0.1865,0.6911,OLHOS FECHADOS,100.0,3,0.3284,0,-2.5,-0.6,0,1,2.0,0
29.996,0.0568,0.1864,0.6912,OLHOS FECHADOS,100.0,3,0.3309,0,-2.4,-0.4,0,1,2.0,0
30.091,0.058,0.1905,0.6939,OLHOS FECHADOS,100.0,3,0.3333,0,-2.4,-0.7,0,1,2.0,0
30.187,0.0595,0.1953,0.6875,OLHOS FECHADOS,100.0,3,0.3358,0,-2.6,-0.7,0,1,2.0,0
30.284,0.0596,0.1956,0.6897,OLHOS FECHADOS,100.0,3,0.3382,0,-2.5,-0.2,0,1,2.0,0
30.395,0.0628,0.2061,0.6901,OLHOS FECHADOS,100.0,3,0.3407,0,-2.5,-0.2,0,1,2.0,0
30.493,0.0584,0.1916,0.6913,OLHOS FECHADOS,100.0,3,0.3431,0,-2.5,-0.3,0,1,2.0,0
30.591,0.0601,0.1972,0.688,OLHOS FECHADOS,100.0,3,0.3455,0,-2.5,-0.2,0,1,2.0,0
30.693,0.0594,0.1951,0.6889,OLHOS FECHADOS,100.0,3,0.3478,0,-2.6,-0.4,0,1,2.0,0
30.8,0.057,0.1872,0.6939,OLHOS FECHADOS,100.0,3,0.3502,0,-2.6,-0.5,0,1,2.0,0
30.901,0.058,0.1904,0.6915,OLHOS FECHADOS,100.0,3,0.3525,0,-2.5,-0.3,0,1,2.0,0
30.987,0.0573,0.1881,0.6941,OLHOS FECHADOS,100.0,3,0.3548,0,-2.6,-0.4,0,1,2.0,0
31.086,0.0565,0.1854,0.7011,OLHOS FECHADOS,100.0,3,0.3571,0,-2.3,-0.1,0,1,2.0,0
31.196,0.0625,0.2051,0.6986,OLHOS FECHADOS,100.0,3,0.3594,0,-2.4,-0.4,0,1,2.0,0
31.294,0.0643,0.2112,0.6972,OLHOS FECHADOS,100.0,3,0.3617,0,-2.3,-0.1,0,1,2.0,0
31.387,0.0602,0.1977,0.7001,OLHOS FECHADOS,100.0,3,0.364,0,-2.2,-0.2,0,1,2.0,0
31.488,0.0579,0.1901,0.6959,OLHOS FECHADOS,100.0,3,0.3662,0,-2.4,0.1,0,1,2.0,0
31.607,0.0579,0.1901,0.6994,OLHOS FECHADOS,100.0,3,0.3684,0,-2.4,-0.2,0,1,2.0,0
31.703,0.0541,0.1776,0.7064,OLHOS FECHADOS,100.0,3,0.3706,0,-2.4,-0.0,0,1,2.0,0
31.79,0.0523,0.1718,0.7093,OLHOS FECHADOS,100.0,3,0.3728,0,-2.3,-0.5,0,1,2.0,0
31.892,0.052,0.1707,0.7072,OLHOS FECHADOS,100.0,3,0.375,0,-2.4,-0.0,0,1,2.0,0
31.995,0.0532,0.1746,0.7113,OLHOS FECHADOS,100.0,3,0.3772,0,-2.5,-0.6,0,1,2.0,0
32.097,0.0579,0.1901,0.6968,OLHOS FECHADOS,100.0,3,0.3793,0,-2.7,-0.4,0,1,2.0,0
32.188,0.0594,0.1949,0.6957,OLHOS FECHADOS,100.0,3,0.3814,0,-2.4,-0.4,0,1,2.0,0
32.284,0.0581,0.1906,0.6962,OLHOS FECHADOS,100.0,3,0.3836,0,-2.3,-0.7,0,1,2.0,0
32.398,0.059,0.1935,0.6897,OLHOS FECHADOS,100.0,3,0.3857,0,-2.5,-0.7,0,1,2.0,0
32.496,0.0568,0.1864,0.7018,OLHOS FECHADOS,100.0,3,0.3878,0,-2.5,-0.8,0,1,2.0,0
32.592,0.0548,0.1798,0.7011,OLHOS FECHADOS,100.0,3,0.3898,0,-2.5,-0.8,0,1,2.0,0
32.688,0.0529,0.1736,0.7001,OLHOS FECHADOS,100.0,3,0.3919,0,-2.4,-0.7,0,1,2.0,0
32.796,0.0544,0.1785,0.7038,OLHOS FECHADOS,100.0,3,0.3939,0,-2.5,-0.8,0,1,2.0,0
32.899,0.052,0.1706,0.7043,OLHOS FECHADOS,100.0,3,0.396,0,-2.3,-0.7,0,1,2.0,0
32.986,0.0549,0.1802,0.6956,OLHOS FECHADOS,100.0,3,0.398,0,-2.3,-0.6,0,1,2.0,0
33.083,0.057,0.1869,0.6933,OLHOS FECHADOS,100.0,3,0.4,0,-2.5,-0.1,0,1,2.0,0
33.195,0.0569,0.1869,0.7019,OLHOS FECHADOS,100.0,3,0.402,0,-2.4,-0.4,0,1,2.0,0
33.291,0.0568,0.1866,0.703,OLHOS FECHADOS,100.0,3,0.404,0,-2.5,-0.5,0,1,2.0,0
33.387,0.0554,0.1819,0.6981,OLHOS FECHADOS,100.0,3,0.4059,0,-2.6,-0.3,0,1,2.0,0
33.487,0.0547,0.1795,0.7019,OLHOS FECHADOS,100.0,3,0.4079,0,-2.5,-0.3,0,1,2.0,0
33.595,0.0545,0.179,0.6939,OLHOS FECHADOS,100.0,3,0.4098,0,-2.5,-0.2,0,1,2.0,0
33.691,0.0526,0.1725,0.698,OLHOS FECHADOS,100.0,3,0.4118,0,-2.5,-0.1,0,1,2.0,0
33.787,0.0546,0.1791,0.7081,OLHOS FECHADOS,100.0,3,0.4137,0,-2.4,-0.1,0,1,2.0,0
33.884,0.0554,0.182,0.7076,OLHOS FECHADOS,100.0,3,0.4156,0,-2.5,-0.5,0,1,2.0,0
33.995,0.0537,0.1764,0.7051,OLHOS FECHADOS,100.0,3,0.4175,0,-2.2,-0.1,0,1,2.0,0
34.092,0.0549,0.1803,0.7029,OLHOS FECHADOS,100.0,3,0.4194,0,-2.2,-0.2,0,1,2.0,0
34.187,0.0575,0.1887,0.6935,OLHOS FECHADOS,100.0,3,0.4212,0,-2.5,-0.0,0,1,2.0,0
34.283,0.0587,0.1928,0.6963,OLHOS FECHADOS,100.0,3,0.4231,0,-2.6,-0.4,0,1,2.0,0
34.395,0.0584,0.1917,0.696,OLHOS FECHADOS,100.0,3,0.4249,0,-2.5,-0.5,0,1,2.0,0
34.491,0.0535,0.1757,0.7002,OLHOS FECHADOS,100.0,3,0.4268,0,-2.4,-0.6,0,1,2.0,0
34.587,0.054,0.1773,0.6962,OLHOS FECHADOS,100.0,3,0.4286,0,-2.3,-0.4,0,1,2.0,0
34.684,0.0531,0.1742,0.6968,OLHOS FECHADOS,100.0,3,0.4304,0,-2.3,-0.3,0,1,2.0,0
34.796,0.0529,0.1735,0.6971,OLHOS FECHADOS,100.0,3,0.4322,0,-2.3,-0.3,0,1,2.0,0
34.891,0.0554,0.1819,0.6968,OLHOS FECHADOS,100.0,3,0.434,0,-2.3,-0.3,0,1,2.0,0
34.989,0.055,0.1807,0.6963,OLHOS FECHADOS,100.0,3,0.4357,0,-2.5,-0.4,0,1,2.0,0
35.082,0.0574,0.1884,0.7001,OLHOS FECHADOS,100.0,3,0.4375,0,-2.5,-0.8,0,1,2.0,0
35.194,0.0589,0.1935,0.6899,OLHOS FECHADOS,100.0,3,0.4393,0,-2.4,0.3,0,1,2.0,0
35.291,0.0566,0.1858,0.7026,OLHOS FECHADOS,100.0,3,0.441,0,-2.7,-0.5,0,1,2.0,0
35.388,0.0584,0.1916,0.6979,OLHOS FECHADOS,100.0,3,0.4427,0,-2.6,-0.6,0,1,2.0,0
35.483,0.0572,0.1877,0.7011,OLHOS FECHADOS,100.0,3,0.4444,0,-2.4,-0.4,0,1,2.0,0
35.596,0.0567,0.1863,0.6908,OLHOS FECHADOS,100.0,3,0.4462,0,-2.6,-0.5,0,1,2.0,0
35.69,0.0539,0.1769,0.6984,OLHOS FECHADOS,100.0,3,0.4479,0,-2.5,-0.5,0,1,2.0,0
35.789,0.0584,0.1916,0.6924,OLHOS FECHADOS,100.0,3,0.4495,0,-2.6,-0.4,0,1,2.0,0
35.893,0.0564,0.1851,0.6979,OLHOS FECHADOS,100.0,3,0.4512,0,-2.6,-0.7,0,1,2.0,0
35.997,0.054,0.1772,0.6982,OLHOS FECHADOS,100.0,3,0.4529,0,-2.6,-0.7,0,1,2.0,0
36.094,0.0535,0.1757,0.7039,OLHOS FECHADOS,100.0,3,0.4545,0,-2.6,-0.7,0,1,2.0,0
36.187,0.0534,0.1754,0.6986,OLHOS FECHADOS,100.0,3,0.4562,0,-2.4,-0.3,0,1,2.0,0
36.283,0.0513,0.1685,0.7125,OLHOS FECHADOS,100.0,3,0.4578,0,-2.4,-0.4,0,1,2.0,0
36.395,0.0488,0.1603,0.7096,OLHOS FECHADOS,100.0,3,0.4595,0,-2.2,-0.1,0,1,2.0,0
36.491,0.0518,0.1699,0.713,OLHOS FECHADOS,100.0,3,0.4611,0,-2.5,-0.7,0,1,2.0,0
36.587,0.0549,0.1803,0.7002,OLHOS FECHADOS,100.0,3,0.4627,0,-2.5,0.2,0,1,2.0,0
36.684,0.0553,0.1815,0.707,OLHOS FECHADOS,100.0,3,0.4643,0,-2.4,-0.1,0,1,2.0,0
36.796,0.0551,0.1808,0.7,OLHOS FECHADOS,100.0,3,0.4659,0,-2.5,-0.0,0,1,2.0,0
36.891,0.055,0.1805,0.7097,OLHOS FECHADOS,100.0,3,0.4675,0,-2.4,-0.2,0,1,2.0,0
36.987,0.0555,0.1821,0.7068,OLHOS FECHADOS,100.0,3,0.469,0,-2.3,0.0,0,1,2.0,0
37.084,0.0566,0.1857,0.7098,OLHOS FECHADOS,100.0,3,0.4706,0,-2.3,-0.4,0,1,2.0,0
37.195,0.0557,0.1828,0.7028,OLHOS FECHADOS,100.0,3,0.4721,0,-2.4,-0.1,0,1,2.0,0
37.291,0.0562,0.1845,0.7059,OLHOS FECHADOS,100.0,3,0.4737,0,-2.4,-0.6,0,1,2.0,0
37.388,0.0554,0.182,0.6934,OLHOS FECHADOS,100.0,3,0.4752,0,-2.2,-0.4,0,1,2.0,0
37.493,0.0505,0.1656,0.6995,OLHOS FECHADOS,100.0,3,0.4767,0,-2.2,-0.4,0,1,2.0,0
37.595,0.0533,0.1749,0.7026,OLHOS FECHADOS,100.0,3,0.4783,0,-2.3,-0.7,0,1,2.0,0
37.691,0.0491,0.1612,0.7155,OLHOS FECHADOS,100.0,3,0.4798,0,-2.3,-0.9,0,1,2.0,0
37.787,0.052,0.1706,0.712,OLHOS FECHADOS,100.0,3,0.4813,0,-2.1,-0.8,0,1,2.0,0
37.883,0.0523,0.1715,0.7015,OLHOS FECHADOS,100.0,3,0.4828,0,-2.2,-0.5,0,1,2.0,0
37.995,0.0518,0.17,0.7017,OLHOS FECHADOS,100.0,3,0.4842,0,-2.3,-0.7,0,1,2.0,0
38.091,0.0586,0.1925,0.6998,OLHOS FECHADOS,100.0,3,0.4857,0,-2.4,-0.6,0,1,2.0,0
38.186,0.0608,0.1997,0.6857,OLHOS FECHADOS,100.0,3,0.4872,0,-2.4,-0.4,0,1,2.0,0
38.283,0.062,0.2034,0.6867,OLHOS FECHADOS,100.0,3,0.4886,0,-2.4,-0.6,0,1,2.0,0
38.394,0.0604,0.1982,0.6936,OLHOS FECHADOS,100.0,3,0.4901,0,-2.2,-0.6,0,1,2.0,0
38.491,0.0622,0.2042,0.6736,OLHOS FECHADOS,100.0,3,0.4915,0,-2.4,-0.5,0,1,2.0,0
38.595,0.0648,0.2126,0.6652,OLHOS FECHADOS,100.0,3,0.493,0,-2.7,-0.8,0,1,2.0,0
38.684,0.0683,0.2241,0.6772,OLHOS FECHADOS,100.0,3,0.4944,0,-2.9,-1.1,0,1,2.0,0
38.795,0.077,0.2529,0.6614,OLHOS FECHADOS,100.0,3,0.4958,0,-3.0,-1.1,0,1,2.0,0
38.897,0.0748,0.2456,0.6729,OLHOS FECHADOS,100.0,3,0.4972,0,-3.1,-1.2,0,1,2.0,0
38.996,0.0751,0.2466,0.6669,OLHOS FECHADOS,100.0,3,0.4986,0,-3.0,-1.0,0,1,2.0,0
39.087,0.0697,0.2288,0.6729,OLHOS FECHADOS,100.0,3,0.5,0,-2.9,-1.1,0,1,2.0,0
39.196,0.0694,0.2277,0.6751,OLHOS FECHADOS,100.0,3,0.5014,0,-2.8,-1.0,0,1,2.0,0
39.291,0.0692,0.2272,0.6763,OLHOS FECHADOS,100.0,3,0.5028,0,-2.9,-0.9,0,1,2.0,0
39.386,0.0715,0.2346,0.6763,OLHOS FECHADOS,100.0,3,0.5041,0,-3.1,-1.1,0,1,2.0,0
39.484,0.065,0.2133,0.6907,OLHOS FECHADOS,100.0,3,0.5055,0,-2.8,-1.0,0,1,2.0,0
39.595,0.0699,0.2295,0.676,OLHOS FECHADOS,100.0,3,0.5068,0,-2.8,-1.1,0,1,2.0,0
39.691,0.0624,0.2047,0.6757,OLHOS FECHADOS,100.0,3,0.5082,0,-2.7,-1.2,0,1,2.0,0
39.789,0.0659,0.2163,0.6712,OLHOS FECHADOS,100.0,3,0.5095,0,-2.8,-1.0,0,1,2.0,0
39.891,0.0619,0.2032,0.6764,OLHOS FECHADOS,100.0,3,0.5109,0,-2.9,-1.1,0,1,2.0,0
39.998,0.0605,0.1987,0.6732,OLHOS FECHADOS,100.0,3,0.5122,0,-2.7,-0.9,0,1,2.0,0
40.091,0.0609,0.1997,0.6759,OLHOS FECHADOS,100.0,3,0.5135,0,-2.7,-1.0,0,1,2.0,0
40.187,0.0668,0.2192,0.6786,OLHOS FECHADOS,100.0,3,0.5148,0,-3.0,-0.7,0,1,2.0,0
40.285,0.0652,0.214,0.691,OLHOS FECHADOS,100.0,3,0.5161,0,-3.0,-1.3,0,1,2.0,0
40.396,0.0648,0.2128,0.6947,OLHOS FECHADOS,100.0,3,0.5174,0,-3.0,-1.2,0,1,2.0,0
40.49,0.0649,0.2129,0.6972,OLHOS FECHADOS,100.0,3,0.5187,0,-3.0,-1.2,0,1,2.0,0
40.588,0.0622,0.2041,0.7065,OLHOS FECHADOS,100.0,3,0.52,0,-3.2,-1.2,0,1,2.0,0
40.683,0.0616,0.2023,0.7096,OLHOS FECHADOS,100.0,3,0.5213,0,-3.1,-1.2,0,1,2.0,0
40.795,0.0639,0.2097,0.7092,OLHOS FECHADOS,100.0,3,0.5225,0,-3.2,-1.1,0,1,2.0,0
40.891,0.0623,0.2044,0.7084,OLHOS FECHADOS,100.0,3,0.5238,0,-3.1,-1.1,0,1,2.0,0
40.988,0.0615,0.202,0.7081,OLHOS FECHADOS,100.0,3,0.5251,0,-3.0,-1.2,0,1,2.0,0
41.084,0.0608,0.1995,0.705,OLHOS FECHADOS,100.0,3,0.5263,0,-2.9,-0.8,0,1,2.0,0
41.195,0.0587,0.1927,0.7043,OLHOS FECHADOS,100.0,3,0.5276,0,-3.0,-1.0,0,1,2.0,0
41.292,0.059,0.1935,0.706,OLHOS FECHADOS,100.0,3,0.5288,0,-3.0,-0.9,0,1,2.0,0
41.387,0.0591,0.1941,0.7079,OLHOS FECHADOS,100.0,3,0.53,0,-3.0,-0.9,0,1,2.0,0
41.484,0.0595,0.1952,0.7064,OLHOS FECHADOS,100.0,3,0.5312,0,-2.9,-0.9,0,1,2.0,0
41.595,0.0628,0.2063,0.704,OLHOS FECHADOS,100.0,3,0.5325,0,-3.0,-0.7,0,1,2.0,0
41.691,0.064,0.2099,0.7008,OLHOS FECHADOS,100.0,3,0.5337,0,-2.9,-0.8,0,1,2.0,0
41.787,0.0648,0.2127,0.701,OLHOS FECHADOS,100.0,3,0.5349,0,-3.0,-0.9,0,1,2.0,0
41.885,0.0631,0.2071,0.7039,OLHOS FECHADOS,100.0,3,0.5361,0,-3.0,-1.1,0,1,2.0,0
41.995,0.0622,0.2042,0.6994,OLHOS FECHADOS,100.0,3,0.5373,0,-3.0,-0.8,0,1,2.0,0
42.091,0.0632,0.2075,0.6981,OLHOS FECHADOS,100.0,3,0.5385,0,-3.0,-0.7,0,1,2.0,0
42.187,0.1856,0.6092,0.3818,SEMICERRADO,100.0,3,0.5396,0,-3.2,-0.8,0,1,2.0,0
42.283,0.2898,0.9513,0.166,OLHOS ABERTOS,97.59,3,0.5383,0,-3.3,-0.8,0,1,2.0,0
42.395,0.3275,1.0749,0.1391,OLHOS ABERTOS,94.8,3,0.5369,0,-3.3,-0.5,0,1,2.0,0
42.491,0.3439,1.1287,0.1209,OLHOS ABERTOS,92.39,3,0.5355,0,-3.4,-0.6,0,1,2.0,0
42.588,0.3495,1.1471,0.1183,OLHOS ABERTOS,89.96,3,0.5342,0,-3.3,-0.9,0,1,2.0,0
42.684,0.3559,1.1681,0.1066,OLHOS ABERTOS,87.58,3,0.5328,0,-3.2,-0.7,0,1,2.0,0
42.796,0.3571,1.1721,0.1024,OLHOS ABERTOS,84.78,2,0.5315,0,-3.3,-0.7,0,1,2.0,0
42.893,0.3573,1.1728,0.1053,OLHOS ABERTOS,82.36,2,0.5302,0,-3.3,-0.6,0,1,2.0,0
42.989,0.3549,1.1649,0.1114,OLHOS ABERTOS,79.94,2,0.5288,0,-3.4,-0.6,0,1,2.0,0
43.084,0.354,1.162,0.11,OLHOS ABERTOS,77.57,2,0.5275,0,-3.4,-0.6,0,1,2.0,0
43.196,0.354,1.1619,0.1088,OLHOS ABERTOS,74.78,2,0.5262,0,-3.4,-0.6,0,1,2.0,0
43.291,0.354,1.1618,0.1085,OLHOS ABERTOS,72.4,2,0.5249,0,-3.3,-0.7,0,1,2.0,0
43.387,0.3585,1.1767,0.1021,OLHOS ABERTOS,69.99,2,0.5236,0,-3.3,-0.6,0,1,2.0,0
43.484,0.3589,1.178,0.1018,OLHOS ABERTOS,67.57,2,0.5223,0,-3.3,-0.6,0,1,2.0,0
43.598,0.3597,1.1805,0.1001,OLHOS ABERTOS,64.73,2,0.521,0,-3.4,-0.5,0,1,2.0,0
43.693,0.3578,1.1744,0.1034,OLHOS ABERTOS,62.36,2,0.5197,0,-3.4,-0.5,0,1,2.0,0
43.787,0.3572,1.1725,0.1058,OLHOS ABERTOS,59.99,1,0.5184,0,-3.3,-0.4,0,1,2.0,0
43.885,0.3556,1.1673,0.1098,OLHOS ABERTOS,57.53,1,0.5172,0,-3.4,-0.3,0,1,2.0,0
44.018,0.3536,1.1607,0.1116,OLHOS ABERTOS,54.22,1,0.5159,0,-3.5,-0.4,0,1,2.0,0
44.094,0.3538,1.1614,0.1118,OLHOS ABERTOS,52.32,1,0.5146,0,-3.4,-0.3,0,1,2.0,0
44.188,0.3568,1.1713,0.1066,OLHOS ABERTOS,49.98,1,0.5134,0,-3.3,-0.0,0,1,2.0,0
44.284,0.3555,1.1668,0.1071,OLHOS ABERTOS,47.58,1,0.5121,0,-3.3,-0.1,0,1,2.0,0
44.396,0.3558,1.1678,0.1079,OLHOS ABERTOS,44.78,1,0.5109,0,-3.3,-0.1,0,1,2.0,0
44.491,0.3554,1.1667,0.1079,OLHOS ABERTOS,42.4,1,0.5097,0,-3.3,0.0,0,1,2.0,0
44.593,0.3586,1.177,0.1062,OLHOS ABERTOS,39.86,1,0.5084,0,-3.3,0.1,0,1,2.0,0
44.686,0.3568,1.1711,0.1081,OLHOS ABERTOS,37.52,1,0.5072,0,-3.3,0.1,0,1,2.0,0
44.795,0.3538,1.1612,0.1116,OLHOS ABERTOS,34.79,1,0.506,0,-3.3,-0.1,0,1,2.0,0
44.892,0.3558,1.1677,0.1049,OLHOS ABERTOS,32.37,1,0.5048,0,-3.3,0.2,0,1,2.0,0
44.987,0.3545,1.1634,0.1071,OLHOS ABERTOS,29.99,0,0.5036,0,-3.4,-0.0,0,1,2.0,0
45.082,0.3564,1.1699,0.1068,OLHOS ABERTOS,27.61,0,0.5024,0,-3.3,0.0,0,1,2.0,0
45.196,0.3555,1.1668,0.1074,OLHOS ABERTOS,24.77,0,0.5012,0,-3.3,-0.0,0,1,2.0,0
45.292,0.3547,1.1642,0.1074,OLHOS ABERTOS,22.38,0,0.5,0,-3.3,-0.0,0,1,2.0,0
45.391,0.3517,1.1545,0.1137,OLHOS ABERTOS,19.89,0,0.4988,0,-3.6,-0.6,0,1,2.0,0
45.488,0.3551,1.1655,0.1081,OLHOS ABERTOS,17.47,0,0.4976,0,-3.8,-0.4,0,1,2.0,0
45.595,0.3536,1.1606,0.1076,OLHOS ABERTOS,14.8,0,0.4965,0,-3.6,-0.4,0,1,2.0,0
45.692,0.3531,1.1589,0.1115,OLHOS ABERTOS,12.36,0,0.4953,0,-3.5,-0.3,0,1,2.0,0
45.788,0.3525,1.1571,0.1098,OLHOS ABERTOS,9.97,0,0.4941,0,-3.3,0.1,0,1,2.0,0
45.884,0.3519,1.1551,0.1099,OLHOS ABERTOS,7.56,0,0.493,0,-3.4,-0.1,0,1,2.0,0
45.995,0.3518,1.1548,0.1115,OLHOS ABERTOS,4.8,0,0.4918,0,-3.2,0.1,0,1,2.0,0
46.095,0.3512,1.1528,0.1108,OLHOS ABERTOS,2.3,0,0.4907,0,-3.2,0.1,0,1,2.0,0
46.187,0.3492,1.1463,0.1144,OLHOS ABERTOS,0.0,0,0.4896,0,-3.2,-0.3,0,1,2.0,0
46.284,0.3482,1.143,0.119,OLHOS ABERTOS,0.0,0,0.4884,0,-3.3,-0.3,0,1,2.0,0
46.396,0.3475,1.1407,0.1182,OLHOS ABERTOS,0.0,0,0.4873,0,-3.4,-0.2,0,1,2.0,0
46.492,0.3477,1.1414,0.1185,OLHOS ABERTOS,0.0,0,0.4862,0,-3.3,-0.1,0,1,2.0,0
46.601,0.1096,0.3598,0.6195,OLHOS FECHADOS,4.91,0,0.4874,0,-3.2,0.0,0,1,2.0,0
46.683,0.1614,0.5298,0.3954,OLHOS FECHADOS,8.6,0,0.4885,0,-3.5,-0.1,0,1,2.0,0
46.795,0.2671,0.8768,0.1875,OLHOS ABERTOS,5.8,0,0.4874,0,-3.6,-0.1,0,1,3.0,0
46.89,0.3076,1.0098,0.149,OLHOS ABERTOS,3.43,0,0.4863,0,-3.6,0.2,0,1,3.0,0
