t,ear,ear_ratio,blink_blend,state,score,level,perclos,yawns,yaw_dev,pitch_dev,distracted,microsleep,blink_rate,ground_truth
47.125,0.3404,1.0425,0.1266,OLHOS ABERTOS,0.0,0,0.4785,0,-5.2,-4.5,0,1,7.0,0
47.221,0.3405,1.043,0.1209,OLHOS ABERTOS,0.0,0,0.4774,0,-5.0,-4.0,0,1,7.0,0
47.317,0.3404,1.0428,0.1227,OLHOS ABERTOS,0.0,0,0.4763,0,-5.0,-4.0,0,1,7.0,0
47.423,0.3101,0.9497,0.1618,OLHOS ABERTOS,0.0,0,0.4752,0,-5.4,-4.5,0,1,7.0,0
47.526,0.1156,0.3542,0.5937,OLHOS FECHADOS,4.63,0,0.4764,0,-5.4,-4.5,0,1,7.0,0
47.621,0.1416,0.4336,0.4709,OLHOS FECHADOS,8.88,0,0.4776,0,-5.5,-4.6,0,1,7.0,0
47.72,0.2583,0.7911,0.2336,OLHOS ABERTOS,6.4,0,0.4765,0,-5.4,-4.2,0,1,8.0,0
47.813,0.2946,0.9024,0.18,OLHOS ABERTOS,4.08,0,0.4754,0,-5.2,-4.2,0,1,8.0,0
47.926,0.3115,0.9542,0.1567,OLHOS ABERTOS,1.26,0,0.4744,0,-5.2,-4.2,0,1,8.0,0
48.022,0.3167,0.97,0.1482,OLHOS ABERTOS,0.0,0,0.4733,0,-5.2,-3.8,0,1,8.0,0
48.118,0.3228,0.9886,0.1393,OLHOS ABERTOS,0.0,0,0.4723,0,-5.1,-3.8,0,1,8.0,0
48.214,0.3298,1.0103,0.1361,OLHOS ABERTOS,0.0,0,0.4712,0,-5.1,-3.9,0,1,8.0,0
48.325,0.3348,1.0256,0.1272,OLHOS ABERTOS,0.0,0,0.4702,0,-5.1,-4.1,0,1,8.0,0
48.428,0.3386,1.0371,0.13,OLHOS ABERTOS,0.0,0,0.4692,0,-5.3,-4.0,0,1,8.0,0
48.517,0.3338,1.0225,0.1402,OLHOS ABERTOS,0.0,0,0.4681,0,-5.7,-3.7,0,1,8.0,0
48.617,0.3324,1.0181,0.1417,OLHOS ABERTOS,0.0,0,0.4671,0,-5.9,-4.1,0,1,8.0,0
48.726,0.3383,1.0363,0.1462,OLHOS ABERTOS,0.0,0,0.4661,0,-6.4,-4.6,0,1,8.0,0
48.82,0.3342,1.0235,0.1446,OLHOS ABERTOS,0.0,0,0.4651,0,-6.1,-5.1,0,1,8.0,0
48.918,0.342,1.0476,0.1373,OLHOS ABERTOS,0.0,0,0.4641,0,-6.5,-5.2,0,1,8.0,0
49.014,0.3354,1.0274,0.1387,OLHOS ABERTOS,0.0,0,0.463,0,-6.3,-5.4,0,1,8.0,0
49.125,0.3384,1.0364,0.1304,OLHOS ABERTOS,0.0,0,0.462,0,-6.1,-5.4,0,1,8.0,0
49.222,0.3397,1.0403,0.1312,OLHOS ABERTOS,0.0,0,0.461,0,-6.2,-5.4,0,1,8.0,0
49.317,0.3369,1.0319,0.131,OLHOS ABERTOS,0.0,0,0.46,0,-6.3,-5.4,0,1,8.0,0
49.414,0.324,0.9924,0.136,OLHOS ABERTOS,0.0,0,0.4591,0,-6.1,-5.4,0,1,8.0,0
49.526,0.3159,0.9675,0.1581,OLHOS ABERTOS,0.0,0,0.4581,0,-5.8,-5.0,0,1,8.0,0
49.621,0.3122,0.9561,0.1764,OLHOS ABERTOS,0.0,0,0.4571,0,-5.8,-4.8,0,1,8.0,0
49.718,0.3181,0.9742,0.1681,OLHOS ABERTOS,0.0,0,0.4561,0,-5.6,-4.6,0,1,8.0,0
49.813,0.3156,0.9666,0.1683,OLHOS ABERTOS,0.0,0,0.4551,0,-5.6,-4.7,0,1,8.0,0
49.925,0.316,0.9678,0.1579,OLHOS ABERTOS,0.0,0,0.4542,0,-5.4,-4.2,0,1,8.0,0
50.021,0.319,0.9769,0.1541,OLHOS ABERTOS,0.0,0,0.4532,0,-5.4,-4.4,0,1,8.0,0
50.116,0.3315,1.0153,0.128,OLHOS ABERTOS,0.0,0,0.4522,0,-5.6,-4.6,0,1,8.0,0
50.214,0.3345,1.0247,0.1241,OLHOS ABERTOS,0.0,0,0.4513,0,-5.6,-4.7,0,1,8.0,0
50.325,0.3437,1.0528,0.1252,OLHOS ABERTOS,0.0,0,0.4503,0,-5.6,-4.8,0,1,8.0,0
50.42,0.341,1.0445,0.1325,OLHOS ABERTOS,0.0,0,0.4494,0,-5.6,-4.8,0,1,8.0,0
50.517,0.3429,1.0502,0.1342,OLHOS ABERTOS,0.0,0,0.4484,0,-5.8,-4.7,0,1,8.0,0
50.613,0.3477,1.0651,0.13,OLHOS ABERTOS,0.0,0,0.4475,0,-6.1,-4.9,0,1,8.0,0
50.725,0.3441,1.0539,0.1263,OLHOS ABERTOS,0.0,0,0.4465,0,-6.1,-5.2,0,1,8.0,0
50.821,0.3398,1.0408,0.1306,OLHOS ABERTOS,0.0,0,0.4456,0,-5.9,-5.3,0,1,8.0,0
50.917,0.3426,1.0494,0.1297,OLHOS ABERTOS,0.0,0,0.4447,0,-6.1,-5.7,0,1,8.0,0
51.014,0.3443,1.0545,0.1285,OLHOS ABERTOS,0.0,0,0.4437,0,-6.1,-6.0,0,1,8.0,0
51.125,0.3405,1.043,0.1348,OLHOS ABERTOS,0.0,0,0.4428,0,-6.0,-6.0,0,1,8.0,0
51.22,0.3395,1.0397,0.135,OLHOS ABERTOS,0.0,0,0.4419,0,-5.9,-6.3,0,1,8.0,0
51.317,0.3401,1.0418,0.1295,OLHOS ABERTOS,0.0,0,0.441,0,-6.3,-6.6,0,1,8.0,0
51.413,0.3404,1.0427,0.1396,OLHOS ABERTOS,0.0,0,0.4401,0,-6.3,-6.7,0,1,8.0,0
51.525,0.3412,1.0451,0.1368,OLHOS ABERTOS,0.0,0,0.4392,0,-6.4,-6.6,0,1,8.0,0
51.621,0.3397,1.0406,0.1383,OLHOS ABERTOS,0.0,0,0.4383,0,-6.4,-6.7,0,1,8.0,0
51.717,0.3388,1.0377,0.1415,OLHOS ABERTOS,0.0,0,0.4374,0,-6.4,-6.7,0,1,8.0,0
51.813,0.3391,1.0385,0.144,OLHOS ABERTOS,0.0,0,0.4365,0,-6.4,-6.7,0,1,8.0,0
51.925,0.334,1.0231,0.1576,OLHOS ABERTOS,0.0,0,0.4356,0,-6.2,-6.7,0,1,8.0,0
52.021,0.3285,1.0063,0.1597,OLHOS ABERTOS,0.0,0,0.4347,0,-6.5,-6.6,0,1,8.0,0
52.115,0.3281,1.0049,0.1469,OLHOS ABERTOS,0.0,0,0.4338,0,-6.5,-6.5,0,1,8.0,0
52.213,0.3321,1.0173,0.1336,OLHOS ABERTOS,0.0,0,0.4329,0,-6.2,-5.9,0,1,8.0,0
52.326,0.3303,1.0116,0.1345,OLHOS ABERTOS,0.0,0,0.432,0,-6.1,-5.7,0,1,8.0,0
52.421,0.3283,1.0054,0.1355,OLHOS ABERTOS,0.0,0,0.4312,0,-6.0,-5.9,0,1,8.0,0
52.517,0.3264,0.9997,0.1381,OLHOS ABERTOS,0.0,0,0.4303,0,-5.9,-5.9,0,1,8.0,0
52.613,0.3257,0.9977,0.1433,OLHOS ABERTOS,0.0,0,0.4294,0,-5.9,-6.1,0,1,8.0,0
52.724,0.3291,1.0079,0.1379,OLHOS ABERTOS,0.0,0,0.4286,0,-6.0,-6.1,0,1,8.0,0
52.821,0.337,1.0322,0.1336,OLHOS ABERTOS,0.0,0,0.4277,0,-6.2,-6.1,0,1,8.0,0
52.917,0.3492,1.0696,0.119,OLHOS ABERTOS,0.0,0,0.4269,0,-6.7,-6.7,0,1,8.0,0
53.013,0.3505,1.0735,0.1207,OLHOS ABERTOS,0.0,0,0.426,0,-6.6,-6.9,0,1,8.0,0
53.126,0.3454,1.0579,0.1251,OLHOS ABERTOS,0.0,0,0.4251,0,-6.4,-7.1,0,1,8.0,0
53.221,0.3426,1.0493,0.127,OLHOS ABERTOS,0.0,0,0.4243,0,-6.5,-7.1,0,1,8.0,0
53.317,0.3448,1.0559,0.1349,OLHOS ABERTOS,0.0,0,0.4235,0,-6.8,-7.2,0,1,8.0,0
53.413,0.3421,1.0477,0.1356,OLHOS ABERTOS,0.0,0,0.4226,0,-6.8,-7.2,0,1,8.0,0
53.525,0.3435,1.0522,0.132,OLHOS ABERTOS,0.0,0,0.4218,0,-6.9,-7.4,0,1,8.0,0
53.621,0.3477,1.0651,0.1287,OLHOS ABERTOS,0.0,0,0.4209,0,-6.9,-7.2,0,1,8.0,0
53.717,0.3444,1.0549,0.1279,OLHOS ABERTOS,0.0,0,0.4201,0,-6.7,-7.2,0,1,8.0,0
53.813,0.3435,1.052,0.1279,OLHOS ABERTOS,0.0,0,0.4193,0,-6.6,-7.5,0,1,8.0,0
53.925,0.3457,1.0589,0.1229,OLHOS ABERTOS,0.0,0,0.4185,0,-6.4,-7.4,0,1,8.0,0
54.021,0.3471,1.0632,0.1204,OLHOS ABERTOS,0.0,0,0.4176,0,-6.1,-7.6,0,1,8.0,0
54.119,0.3461,1.06,0.1245,OLHOS ABERTOS,0.0,0,0.4168,0,-6.1,-8.0,0,1,8.0,0
54.215,0.3455,1.0582,0.1241,OLHOS ABERTOS,0.0,0,0.416,0,-6.3,-7.6,0,1,8.0,0
54.325,0.3444,1.0548,0.1272,OLHOS ABERTOS,0.0,0,0.4152,0,-6.6,-7.6,0,1,8.0,0
54.421,0.3502,1.0727,0.1294,OLHOS ABERTOS,0.0,0,0.4144,0,-6.8,-7.5,0,1,8.0,0
54.517,0.3475,1.0643,0.129,OLHOS ABERTOS,0.0,0,0.4136,0,-6.5,-6.7,0,1,8.0,0
54.612,0.3485,1.0674,0.124,OLHOS ABERTOS,0.0,0,0.4128,0,-6.5,-6.4,0,1,8.0,0
54.725,0.3427,1.0496,0.1227,OLHOS ABERTOS,0.0,0,0.412,0,-6.1,-6.5,0,1,8.0,0
54.821,0.3431,1.0508,0.1227,OLHOS ABERTOS,0.0,0,0.4112,0,-6.0,-6.4,0,1,8.0,0
54.917,0.346,1.0597,0.1207,OLHOS ABERTOS,0.0,0,0.4104,0,-5.9,-6.5,0,1,8.0,0
55.013,0.3487,1.0681,0.117,OLHOS ABERTOS,0.0,0,0.4096,0,-5.8,-6.7,0,1,8.0,0
55.125,0.3507,1.0741,0.1176,OLHOS ABERTOS,0.0,0,0.4088,0,-5.8,-6.7,0,1,8.0,0
55.221,0.3511,1.0755,0.115,OLHOS ABERTOS,0.0,0,0.408,0,-5.8,-6.6,0,1,8.0,0
55.317,0.3511,1.0752,0.1136,OLHOS ABERTOS,0.0,0,0.4073,0,-6.1,-6.7,0,1,8.0,0
55.412,0.3548,1.0866,0.103,OLHOS ABERTOS,0.0,0,0.4065,0,-6.1,-6.6,0,1,8.0,0
55.525,0.3535,1.0828,0.1022,OLHOS ABERTOS,0.0,0,0.4057,0,-6.0,-6.8,0,1,8.0,0
55.621,0.3532,1.0817,0.0991,OLHOS ABERTOS,0.0,0,0.4049,0,-6.1,-6.7,0,1,8.0,0
55.716,0.3506,1.0737,0.1007,OLHOS ABERTOS,0.0,0,0.4042,0,-6.3,-7.0,0,1,8.0,0
55.813,0.3513,1.0759,0.0902,OLHOS ABERTOS,0.0,0,0.4034,0,-6.5,-6.7,0,1,8.0,0
55.925,0.3553,1.0883,0.0877,OLHOS ABERTOS,0.0,0,0.4026,0,-6.9,-7.1,0,1,8.0,0
56.021,0.3553,1.0884,0.0841,OLHOS ABERTOS,0.0,0,0.4019,0,-6.9,-7.0,0,1,8.0,0
56.117,0.3604,1.1039,0.0885,OLHOS ABERTOS,0.0,0,0.4011,0,-7.3,-6.9,0,1,8.0,0
56.212,0.3646,1.1167,0.0898,OLHOS ABERTOS,0.0,0,0.4004,0,-7.5,-7.2,0,1,8.0,0
56.325,0.3708,1.1357,0.0864,OLHOS ABERTOS,0.0,0,0.3996,0,-7.7,-7.6,0,1,8.0,0
56.421,0.3735,1.1439,0.0861,OLHOS ABERTOS,0.0,0,0.3989,0,-7.7,-7.6,0,1,8.0,0
56.517,0.3795,1.1624,0.0844,OLHOS ABERTOS,0.0,0,0.3981,0,-7.3,-8.2,0,1,8.0,0
56.613,0.3851,1.1795,0.0912,OLHOS ABERTOS,0.0,0,0.3974,0,-7.3,-8.3,0,1,8.0,0
56.726,0.3873,1.1863,0.0932,OLHOS ABERTOS,0.0,0,0.3966,0,-7.4,-8.2,0,1,8.0,0
56.82,0.3961,1.2132,0.0832,OLHOS ABERTOS,0.0,0,0.3959,0,-7.3,-8.4,0,1,8.0,0
56.917,0.3981,1.2195,0.0789,OLHOS ABERTOS,0.0,0,0.3952,0,-7.5,-8.7,0,1,8.0,0
57.013,0.1947,0.5963,0.5663,SEMICERRADO,1.73,0,0.3963,0,-8.2,-8.7,0,1,8.0,0
57.125,0.2147,0.6577,0.5162,SEMICERRADO,3.74,0,0.3974,0,-7.5,-9.5,0,1,8.0,0
57.228,0.3192,0.9776,0.2137,OLHOS ABERTOS,1.17,0,0.3967,0,-7.8,-9.6,0,1,9.0,0
57.318,0.3506,1.0737,0.1477,OLHOS ABERTOS,0.0,0,0.3959,0,-7.9,-9.6,0,1,9.0,0
57.414,0.3597,1.1017,0.1356,OLHOS ABERTOS,0.0,0,0.3952,0,-8.1,-9.7,0,1,9.0,0
57.526,0.3601,1.1031,0.1328,OLHOS ABERTOS,0.0,0,0.3945,0,-8.1,-9.8,0,1,9.0,0
57.624,0.375,1.1485,0.116,OLHOS ABERTOS,0.0,0,0.3938,0,-8.1,-9.3,0,1,9.0,0
57.72,0.3861,1.1826,0.1074,OLHOS ABERTOS,0.0,0,0.3931,0,-8.1,-9.5,0,1,9.0,0
57.819,0.3862,1.1829,0.0961,OLHOS ABERTOS,0.0,0,0.3923,0,-7.9,-9.6,0,1,9.0,0
57.933,0.3942,1.2073,0.0879,OLHOS ABERTOS,0.0,0,0.3916,0,-7.9,-9.4,0,1,9.0,0
58.034,0.395,1.2099,0.0847,OLHOS ABERTOS,0.0,0,0.3909,0,-7.9,-9.3,0,1,9.0,0
58.12,0.3963,1.2138,0.0833,OLHOS ABERTOS,0.0,0,0.3902,0,-8.0,-9.0,0,1,9.0,0
58.213,0.4005,1.2268,0.0815,OLHOS ABERTOS,0.0,0,0.3895,0,-8.1,-9.0,0,1,9.0,0
58.332,0.4004,1.2265,0.0828,OLHOS ABERTOS,0.0,0,0.3888,0,-8.1,-9.0,0,1,9.0,0
58.421,0.4006,1.227,0.0824,OLHOS ABERTOS,0.0,0,0.3881,0,-8.1,-9.1,0,1,9.0,0
58.519,0.3996,1.2239,0.0812,OLHOS ABERTOS,0.0,0,0.3874,0,-8.1,-9.1,0,1,9.0,0
58.618,0.3993,1.223,0.0786,OLHOS ABERTOS,0.0,0,0.3867,0,-7.8,-9.2,0,1,9.0,0
58.725,0.4038,1.2369,0.0782,OLHOS ABERTOS,0.0,0,0.386,0,-7.6,-9.1,0,1,9.0,0
58.823,0.3998,1.2244,0.0788,OLHOS ABERTOS,0.0,0,0.3853,0,-7.9,-9.3,0,1,9.0,0
58.917,0.3976,1.2179,0.0777,OLHOS ABERTOS,0.0,0,0.3846,0,-7.9,-9.3,0,1,9.0,0
59.013,0.3969,1.2157,0.0751,OLHOS ABERTOS,0.0,0,0.3839,0,-7.9,-9.4,0,1,9.0,0
59.125,0.3951,1.2101,0.0802,OLHOS ABERTOS,0.0,0,0.3832,0,-7.8,-9.3,0,1,9.0,0
59.221,0.3929,1.2034,0.0845,OLHOS ABERTOS,0.0,0,0.3826,0,-7.9,-9.2,0,1,9.0,0
59.317,0.3963,1.2138,0.0814,OLHOS ABERTOS,0.0,0,0.3819,0,-7.7,-8.9,0,1,9.0,0
59.413,0.389,1.1916,0.0757,OLHOS ABERTOS,0.0,0,0.3812,0,-7.5,-8.8,0,1,9.0,0
59.525,0.3935,1.2054,0.0708,OLHOS ABERTOS,0.0,0,0.3805,0,-7.2,-7.8,0,1,9.0,0
59.622,0.3829,1.1728,0.0787,OLHOS ABERTOS,0.0,0,0.3799,0,-7.6,-7.0,0,1,9.0,0
59.717,0.3805,1.1654,0.0868,OLHOS ABERTOS,0.0,0,0.3792,0,-6.6,-6.3,0,1,9.0,0
59.813,0.3649,1.1177,0.0989,OLHOS ABERTOS,0.0,0,0.3785,0,-5.8,-5.6,0,1,9.0,0
59.926,0.3578,1.096,0.1115,OLHOS ABERTOS,0.0,0,0.3779,0,-5.5,-5.7,0,1,9.0,0
60.02,0.3486,1.0678,0.1129,OLHOS ABERTOS,0.0,0,0.3772,0,-4.8,-5.2,0,1,9.0,0
60.118,0.3424,1.0488,0.1328,OLHOS ABERTOS,0.0,0,0.3765,0,-4.6,-4.9,0,1,9.0,0
60.212,0.3425,1.049,0.1357,OLHOS ABERTOS,0.0,0,0.3759,0,-4.2,-4.4,0,1,9.0,0
60.324,0.3391,1.0387,0.1429,OLHOS ABERTOS,0.0,0,0.3752,0,-4.3,-4.4,0,1,9.0,0
60.424,0.3406,1.0433,0.1399,OLHOS ABERTOS,0.0,0,0.3746,0,-3.8,-3.4,0,1,9.0,0
60.516,0.3225,0.9878,0.1547,OLHOS ABERTOS,0.0,0,0.3739,0,-3.0,-2.7,0,1,9.0,0
60.614,0.3191,0.9775,0.1514,OLHOS ABERTOS,0.0,0,0.3733,0,-2.1,-2.7,0,1,9.0,0
60.725,0.3165,0.9696,0.1415,OLHOS ABERTOS,0.0,0,0.3726,0,-2.1,-2.7,0,1,9.0,0
60.821,0.3128,0.958,0.1414,OLHOS ABERTOS,0.0,0,0.372,0,-1.7,-2.5,0,1,9.0,0
60.919,0.304,0.9311,0.1411,OLHOS ABERTOS,0.0,0,0.3713,0,-1.5,-2.1,0,1,9.0,0
61.013,0.3062,0.9377,0.1281,OLHOS ABERTOS,0.0,0,0.3707,0,-0.7,-1.3,0,1,9.0,0
61.125,0.2917,0.8936,0.1345,OLHOS ABERTOS,0.0,0,0.3701,0,-0.3,-0.7,0,1,9.0,0
61.221,0.2976,0.9115,0.1399,OLHOS ABERTOS,0.0,0,0.3694,0,-0.4,-0.9,0,1,9.0,0
61.317,0.2967,0.9089,0.1474,OLHOS ABERTOS,0.0,0,0.3688,0,-0.3,-0.6,0,1,9.0,0
61.415,0.2969,0.9094,0.135,OLHOS ABERTOS,0.0,0,0.3682,0,-0.3,-0.8,0,1,9.0,0
61.539,0.294,0.9006,0.1467,OLHOS ABERTOS,0.0,0,0.3675,0,-0.3,-0.6,0,1,9.0,0
61.621,0.2903,0.8891,0.1633,OLHOS ABERTOS,0.0,0,0.3669,0,-0.3,-0.6,0,1,9.0,0
61.717,0.2865,0.8776,0.1614,OLHOS ABERTOS,0.0,0,0.3663,0,-0.3,-0.6,0,1,9.0,0
61.814,0.2791,0.855,0.1661,OLHOS ABERTOS,0.0,0,0.3656,0,0.1,-0.2,0,1,9.0,0
61.925,0.2709,0.8299,0.1786,OLHOS ABERTOS,0.0,0,0.365,0,0.5,0.2,0,1,9.0,0
62.02,0.2734,0.8375,0.1677,OLHOS ABERTOS,0.0,0,0.3644,0,0.9,0.6,0,1,9.0,0
62.118,0.2718,0.8325,0.1701,OLHOS ABERTOS,0.0,0,0.3638,0,1.4,1.1,0,1,9.0,0
62.214,0.2718,0.8325,0.1578,OLHOS ABERTOS,0.0,0,0.3632,0,1.8,1.5,0,1,9.0,0
62.326,0.2777,0.8507,0.1496,OLHOS ABERTOS,0.0,0,0.3626,0,1.7,1.6,0,1,9.0,0
62.421,0.2785,0.8529,0.1493,OLHOS ABERTOS,0.0,0,0.362,0,1.9,1.6,0,1,9.0,0
62.518,0.282,0.8637,0.1482,OLHOS ABERTOS,0.0,0,0.3613,0,2.0,1.9,0,1,9.0,0
62.613,0.2823,0.8647,0.1454,OLHOS ABERTOS,0.0,0,0.3607,0,1.9,1.9,0,1,9.0,0
62.725,0.2859,0.8756,0.1417,OLHOS ABERTOS,0.0,0,0.3601,0,1.9,1.9,0,1,9.0,0
62.822,0.2874,0.8803,0.1421,OLHOS ABERTOS,0.0,0,0.3595,0,2.0,1.7,0,1,9.0,0
62.917,0.2912,0.892,0.1392,OLHOS ABERTOS,0.0,0,0.3589,0,1.8,1.5,0,1,9.0,0
63.015,0.295,0.9035,0.1342,OLHOS ABERTOS,0.0,0,0.3583,0,1.5,1.4,0,1,9.0,0
63.125,0.2982,0.9134,0.1231,OLHOS ABERTOS,0.0,0,0.3583,0,1.1,1.0,0,1,9.0,0
63.221,0.3006,0.9207,0.1251,OLHOS ABERTOS,0.0,0,0.3577,0,0.8,0.7,0,1,9.0,0
63.317,0.3066,0.9391,0.1155,OLHOS ABERTOS,0.0,0,0.3577,0,0.4,0.8,0,1,9.0,0
63.414,0.3093,0.9475,0.1071,OLHOS ABERTOS,0.0,0,0.3583,0,0.2,0.1,0,1,9.0,0
63.526,0.3129,0.9583,0.1118,OLHOS ABERTOS,0.0,0,0.3583,0,-0.1,-0.1,0,1,9.0,0
63.621,0.3224,0.9875,0.0928,OLHOS ABERTOS,0.0,0,0.3577,0,-0.4,-0.0,0,1,9.0,0
63.717,0.3295,1.0094,0.0874,OLHOS ABERTOS,0.0,0,0.3577,0,-0.7,0.0,0,1,9.0,0
63.814,0.3265,1.0,0.0993,OLHOS ABERTOS,0.0,0,0.3577,0,-1.9,-0.0,0,1,9.0,0
63.925,0.2783,0.8525,0.1639,OLHOS ABERTOS,0.0,0,0.3583,0,-3.3,-1.4,0,1,9.0,0
64.021,0.1079,0.3304,0.5355,OLHOS FECHADOS,4.32,0,0.3594,0,-3.5,-2.0,0,1,9.0,0
64.117,0.1096,0.3355,0.4998,OLHOS FECHADOS,8.62,0,0.3611,0,-4.4,-3.1,0,1,9.0,0
64.213,0.234,0.7166,0.2461,SEMICERRADO,10.36,0,0.3627,0,-4.6,-3.6,0,1,9.0,0
64.325,0.2755,0.8438,0.1445,OLHOS ABERTOS,7.57,0,0.36,0,-4.9,-4.2,0,1,10.0,0
64.425,0.2911,0.8916,0.1474,OLHOS ABERTOS,5.07,0,0.3594,0,-5.1,-4.4,0,1,10.0,0
64.517,0.304,0.9313,0.1356,OLHOS ABERTOS,2.76,0,0.3577,0,-5.1,-4.4,0,1,10.0,0
64.614,0.3134,0.9598,0.1393,OLHOS ABERTOS,0.34,0,0.3577,0,-5.4,-4.4,0,1,9.0,0
64.728,0.3184,0.9752,0.1474,OLHOS ABERTOS,0.0,0,0.3583,0,-5.5,-4.7,0,1,9.0,0
64.827,0.111,0.34,0.6435,OLHOS FECHADOS,4.46,0,0.36,0,-6.0,-4.8,0,1,9.0,0
64.917,0.1103,0.3378,0.6072,OLHOS FECHADOS,8.5,0,0.3611,0,-5.8,-4.9,0,1,9.0,0
65.014,0.2045,0.6265,0.3425,SEMICERRADO,10.24,0,0.3627,0,-5.9,-4.4,0,1,9.0,0
65.129,0.2537,0.7772,0.2577,SEMICERRADO,12.31,0,0.365,0,-5.3,-3.9,0,1,9.0,0
65.223,0.3078,0.9429,0.1605,OLHOS ABERTOS,9.95,0,0.3644,0,-4.8,-3.0,0,1,10.0,0
65.317,0.3131,0.9591,0.1474,OLHOS ABERTOS,7.59,0,0.3644,0,-4.8,-3.1,0,1,10.0,0
65.416,0.3251,0.9958,0.1386,OLHOS ABERTOS,5.12,0,0.365,0,-5.4,-3.5,0,1,10.0,0
65.529,0.3319,1.0166,0.1342,OLHOS ABERTOS,2.28,0,0.365,0,-6.0,-3.5,0,1,10.0,0
65.621,0.3254,0.9967,0.1511,OLHOS ABERTOS,0.0,0,0.3644,0,-6.4,-4.0,0,1,10.0,0
65.719,0.3313,1.0148,0.145,OLHOS ABERTOS,0.0,0,0.365,0,-6.3,-3.9,0,1,10.0,0
65.813,0.3296,1.0095,0.1504,OLHOS ABERTOS,0.0,0,0.3644,0,-6.3,-4.0,0,1,10.0,0
65.926,0.3309,1.0136,0.1505,OLHOS ABERTOS,0.0,0,0.365,0,-6.2,-4.1,0,1,10.0,0
66.025,0.3306,1.0126,0.1552,OLHOS ABERTOS,0.0,0,0.365,0,-6.2,-4.6,0,1,10.0,0
66.126,0.3231,0.9896,0.168,OLHOS ABERTOS,0.0,0,0.365,0,-6.6,-5.8,0,1,10.0,0
66.213,0.2892,0.8857,0.2057,OLHOS ABERTOS,0.0,0,0.3644,0,-6.4,-6.1,0,1,10.0,0
66.325,0.2826,0.8655,0.2167,OLHOS ABERTOS,0.0,0,0.365,0,-6.4,-6.7,0,1,10.0,0
66.42,0.2821,0.8641,0.2093,OLHOS ABERTOS,0.0,0,0.3644,0,-6.5,-7.1,0,1,10.0,0
66.519,0.2852,0.8736,0.2041,OLHOS ABERTOS,0.0,0,0.365,0,-6.5,-7.1,0,1,10.0,0
66.613,0.2913,0.8922,0.199,OLHOS ABERTOS,0.0,0,0.3633,0,-6.5,-6.8,0,1,10.0,0
66.726,0.3031,0.9284,0.1854,OLHOS ABERTOS,0.0,0,0.3633,0,-6.2,-6.9,0,1,9.0,0
66.821,0.3016,0.9239,0.1886,OLHOS ABERTOS,0.0,0,0.3627,0,-6.2,-6.8,0,1,9.0,0
66.917,0.3026,0.9269,0.1769,OLHOS ABERTOS,0.0,0,0.3627,0,-6.2,-6.6,0,1,9.0,0
67.012,0.2949,0.9033,0.1877,OLHOS ABERTOS,0.0,0,0.3627,0,-6.5,-6.5,0,1,9.0,0
67.125,0.2841,0.8701,0.1936,OLHOS ABERTOS,0.0,0,0.3633,0,-6.5,-6.6,0,1,9.0,0
67.221,0.278,0.8515,0.206,OLHOS ABERTOS,0.0,0,0.3627,0,-6.5,-6.8,0,1,9.0,0
67.317,0.2774,0.8497,0.2094,OLHOS ABERTOS,0.0,0,0.3627,0,-6.5,-6.7,0,1,9.0,0
67.412,0.2774,0.8496,0.2059,OLHOS ABERTOS,0.0,0,0.3627,0,-6.7,-6.7,0,1,9.0,0
67.53,0.2805,0.8592,0.2,OLHOS ABERTOS,0.0,0,0.3633,0,-6.7,-6.6,0,1,9.0,0
67.623,0.2781,0.8519,0.2021,OLHOS ABERTOS,0.0,0,0.3633,0,-6.6,-6.7,0,1,9.0,0
67.717,0.2742,0.8399,0.2141,OLHOS ABERTOS,0.0,0,0.3627,0,-6.7,-6.8,0,1,9.0,0
67.813,0.2515,0.7702,0.268,SEMICERRADO,1.73,0,0.3644,0,-6.8,-6.9,0,1,9.0,0
67.925,0.2394,0.7334,0.2944,SEMICERRADO,3.74,0,0.3667,0,-6.6,-6.8,0,1,9.0,0
68.021,0.2293,0.7023,0.3091,SEMICERRADO,5.48,0,0.3683,0,-6.6,-6.9,0,1,9.0,0
68.118,0.2193,0.6717,0.3319,SEMICERRADO,7.22,0,0.3683,0,-6.6,-6.9,0,1,9.0,0
68.217,0.211,0.6461,0.3551,SEMICERRADO,9.0,0,0.3683,0,-6.6,-6.9,0,1,9.0,0
68.325,0.202,0.6187,0.3701,SEMICERRADO,10.94,0,0.3683,0,-6.6,-7.3,0,1,9.0,0
68.423,0.1965,0.6017,0.3813,SEMICERRADO,12.7,0,0.3694,0,-6.6,-7.3,0,1,9.0,0
68.517,0.1967,0.6024,0.3786,SEMICERRADO,14.41,0,0.3694,0,-6.9,-7.4,0,1,9.0,0
68.616,0.1975,0.6048,0.38,SEMICERRADO,16.19,0,0.3683,0,-6.9,-7.3,0,1,9.0,0
68.725,0.1834,0.5618,0.4079,SEMICERRADO,18.16,0,0.37,0,-7.2,-7.3,0,1,9.0,0
68.822,0.1783,0.5462,0.4031,OLHOS FECHADOS,22.51,0,0.3717,0,-7.1,-7.1,0,1,9.0,0
68.92,0.1766,0.5408,0.4167,OLHOS FECHADOS,26.89,0,0.3733,0,-7.4,-6.9,0,1,9.0,0
69.017,0.1803,0.5524,0.4081,SEMICERRADO,28.64,0,0.375,0,-7.3,-7.0,0,1,9.0,0
